resp_index,choicetask,race,choice,gender,age,hhsize,children,education,zipcode,employment,hhincome,gas_reliab,rent,used,budget,vehclass,homecharge,reliab_1,reliab_2,reliab_3,reliab_4,reliab_5,reliab_fs,CR1,CR2,CR3,CR4,CR5,CR6,CR7,CR8,CR9,CR10,cr_fs,zip_region,treatment,survey_index,ev_price,ev_opcost,ev_range,ev_chargavail,icev_price,icev_opcost,icev_range,ev_av,icev_av
122,2,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,10500.0,7.5,200,10,12000.0,5.0,300,1,1
122,3,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,10500.0,15.0,300,10,13500.0,10.0,200,1,1
122,4,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,10500.0,5.0,300,100,12000.0,5.0,300,1,1
122,5,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,13500.0,12.5,300,75,10500.0,7.5,200,1,1
122,6,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,12000.0,5.0,400,75,10500.0,15.0,200,1,1
122,7,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,15000.0,15.0,300,10,13500.0,5.0,200,1,1
122,8,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,10500.0,12.5,400,75,13500.0,7.5,400,1,1
122,9,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,10500.0,15.0,300,10,13500.0,7.5,300,1,1
122,10,White,2,2,58,2,0,4,14043,4,4,6,1,1,15000,1,0,100,6,5,5,4,1.09942631879952,3,1,3,2,3,3,1,3,3,2,-0.738497214830292,1,2,40,13500.0,7.5,300,75,12000.0,15.0,400,1,1
441,1,"White,Hispanic or Latino",2,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,64000.0,10.0,200,25,72000.0,5.0,200,1,1
441,2,"White,Hispanic or Latino",2,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,80000.0,15.0,400,10,72000.0,15.0,300,1,1
441,3,"White,Hispanic or Latino",2,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,72000.0,15.0,300,25,80000.0,5.0,400,1,1
441,4,"White,Hispanic or Latino",2,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,56000.0,12.5,400,10,64000.0,15.0,300,1,1
441,5,"White,Hispanic or Latino",1,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,72000.0,15.0,300,75,80000.0,12.5,300,1,1
441,6,"White,Hispanic or Latino",1,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,80000.0,12.5,400,50,64000.0,5.0,200,1,1
441,7,"White,Hispanic or Latino",2,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,56000.0,10.0,300,25,80000.0,7.5,300,1,1
441,8,"White,Hispanic or Latino",1,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,80000.0,12.5,300,50,56000.0,12.5,200,1,1
441,9,"White,Hispanic or Latino",1,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,56000.0,5.0,200,50,56000.0,5.0,300,1,1
441,10,"White,Hispanic or Latino",1,2,38,5,3,2,73013,2,8,6,0,0,80000,1,1,18,1,1,1,6,-1.32354177914914,5,5,5,5,5,5,5,5,5,5,2.14455679828159,7,0,147,72000.0,10.0,200,100,56000.0,10.0,400,1,1
492,1,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,49000.0,10.0,400,25,56000.0,5.0,200,1,1
492,2,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,63000.0,10.0,400,75,56000.0,5.0,200,1,1
492,3,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,56000.0,7.5,400,100,63000.0,7.5,200,1,1
492,4,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,63000.0,12.5,300,50,70000.0,7.5,300,1,1
492,5,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,49000.0,5.0,400,75,63000.0,15.0,400,1,1
492,6,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,56000.0,5.0,200,50,49000.0,15.0,200,1,1
492,7,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,56000.0,7.5,200,25,49000.0,10.0,200,1,1
492,8,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,56000.0,5.0,200,50,70000.0,10.0,300,1,1
492,9,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,49000.0,15.0,300,25,49000.0,10.0,400,1,1
492,10,Black or African American,2,2,59,1,0,8,30517,7,6,5,0,0,70000,2,0,18,3,3,3,2,-0.729390703542859,3,2,4,4,4,2,4,3,4,2,0.403612393929682,3,0,164,56000.0,7.5,200,75,70000.0,5.0,200,1,1
74,1,White,1,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,19600.0,10.0,200,50,28000.0,5.0,200,1,1
74,2,White,2,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,19600.0,10.0,200,10,25200.0,12.5,400,1,1
74,3,White,2,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,25200.0,12.5,400,10,22400.0,12.5,300,1,1
74,4,White,1,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,22400.0,5.0,400,75,28000.0,15.0,300,1,1
74,5,White,1,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,25200.0,10.0,300,100,22400.0,12.5,200,1,1
74,6,White,1,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,22400.0,10.0,200,75,28000.0,5.0,400,1,1
74,7,White,2,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,28000.0,7.5,200,25,22400.0,12.5,400,1,1
74,8,White,1,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,28000.0,5.0,400,75,22400.0,7.5,200,1,1
74,9,White,2,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,28000.0,10.0,300,50,22400.0,10.0,400,1,1
74,10,White,2,2,61,3,0,2,10598,4,10,5,0,0,28000,1,1,100,6,5,5,5,1.20138074842006,4,1,4,3,4,4,4,4,4,3,0.572578651147349,1,2,24,25200.0,10.0,200,25,28000.0,10.0,200,1,1
1680,1,Black or African American,2,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,45000.0,12.5,200,50,40000.0,7.5,300,1,1
1680,2,Black or African American,1,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,50000.0,7.5,200,25,40000.0,12.5,300,1,1
1680,3,Black or African American,1,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,45000.0,10.0,200,100,45000.0,12.5,200,1,1
1680,4,Black or African American,2,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,40000.0,12.5,300,100,35000.0,5.0,300,1,1
1680,5,Black or African American,1,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,40000.0,5.0,300,100,50000.0,7.5,400,1,1
1680,6,Black or African American,1,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,40000.0,5.0,200,25,45000.0,15.0,400,1,1
1680,7,Black or African American,1,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,50000.0,5.0,400,10,45000.0,12.5,300,1,1
1680,8,Black or African American,1,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,45000.0,7.5,300,25,50000.0,12.5,200,1,1
1680,9,Black or African American,2,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,40000.0,12.5,300,25,50000.0,5.0,400,1,1
1680,10,Black or African American,1,2,65,1,0,2,20715,2,9,4,0,0,50000,1,1,0,1,1,1,1,-1.93986326809604,4,1,4,5,4,3,5,3,3,3,0.62408231071795,2,0,560,45000.0,7.5,200,25,50000.0,10.0,400,1,1
755,1,Black or African American,2,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,31500.0,5.0,300,10,24500.0,10.0,400,1,1
755,2,Black or African American,1,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,28000.0,7.5,400,75,24500.0,15.0,400,1,1
755,3,Black or African American,2,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,31500.0,15.0,200,25,24500.0,10.0,200,1,1
755,4,Black or African American,1,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,28000.0,5.0,300,10,31500.0,10.0,300,1,1
755,5,Black or African American,2,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,28000.0,12.5,200,50,31500.0,7.5,200,1,1
755,6,Black or African American,1,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,28000.0,10.0,400,75,31500.0,10.0,400,1,1
755,7,Black or African American,1,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,31500.0,7.5,300,25,31500.0,12.5,200,1,1
755,8,Black or African American,2,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,28000.0,7.5,200,50,24500.0,12.5,300,1,1
755,9,Black or African American,2,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,31500.0,10.0,400,75,28000.0,10.0,400,1,1
755,10,Black or African American,2,2,34,1,0,2,32117,8,5,5,1,0,35000,2,1,72,5,3,3,3,-0.032692396611057,2,3,2,3,4,3,4,3,2,3,-0.446125929696482,3,2,251,35000.0,12.5,200,75,35000.0,12.5,200,1,1
431,1,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,12600.0,15.0,200,50,12600.0,7.5,200,1,1
431,2,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,16200.0,15.0,400,10,18000.0,10.0,200,1,1
431,3,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,12600.0,15.0,200,10,14400.0,10.0,400,1,1
431,4,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,12600.0,7.5,300,75,18000.0,12.5,200,1,1
431,5,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,18000.0,7.5,400,25,16200.0,5.0,300,1,1
431,6,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,14400.0,7.5,300,75,18000.0,15.0,300,1,1
431,7,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,14400.0,12.5,400,25,12600.0,7.5,200,1,1
431,8,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,14400.0,15.0,200,50,18000.0,5.0,300,1,1
431,9,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,16200.0,5.0,300,75,12600.0,15.0,300,1,1
431,10,Native Hawaiian or Pacific Islander,2,2,37,2,0,6,11211,2,9,6,1,1,18000,2,0,100,6,1,6,6,0.799114721995417,5,1,5,2,5,4,1,4,5,3,0.644500860438717,1,2,143,14400.0,5.0,200,25,16200.0,10.0,300,1,1
125,1,White,2,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,6400.0,15.0,200,25,5600.0,12.5,200,1,1
125,2,White,1,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,6400.0,7.5,400,100,6400.0,10.0,300,1,1
125,3,White,1,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,5600.0,7.5,300,25,7200.0,12.5,400,1,1
125,4,White,2,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,6400.0,7.5,300,100,5600.0,10.0,400,1,1
125,5,White,1,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,7200.0,7.5,400,50,5600.0,7.5,200,1,1
125,6,White,1,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,6400.0,12.5,300,50,6400.0,7.5,400,1,1
125,7,White,1,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,8000.0,5.0,400,50,8000.0,10.0,300,1,1
125,8,White,2,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,7200.0,12.5,200,50,7200.0,7.5,200,1,1
125,9,White,2,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,5600.0,5.0,400,10,7200.0,5.0,200,1,1
125,10,White,2,2,36,4,0,6,84737,2,5,4,3,1,8000,1,0,74,4,4,5,4,0.496894475439188,3,2,3,3,4,4,4,3,4,2,0.162369279061396,8,2,41,8000.0,10.0,200,50,5600.0,15.0,300,1,1
804,1,Asian,1,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,81000.0,10.0,300,25,63000.0,15.0,400,1,1
804,2,Asian,1,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,72000.0,12.5,300,75,63000.0,7.5,200,1,1
804,3,Asian,1,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,72000.0,5.0,200,75,63000.0,12.5,400,1,1
804,4,Asian,1,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,90000.0,5.0,200,100,90000.0,10.0,300,1,1
804,5,Asian,2,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,63000.0,12.5,300,75,81000.0,10.0,400,1,1
804,6,Asian,1,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,90000.0,5.0,400,25,72000.0,10.0,400,1,1
804,7,Asian,2,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,63000.0,12.5,400,10,63000.0,10.0,400,1,1
804,8,Asian,2,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,63000.0,7.5,400,75,72000.0,15.0,200,1,1
804,9,Asian,1,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,72000.0,12.5,400,75,90000.0,15.0,400,1,1
804,10,Asian,1,1,49,2,0,7,92109,2,9,5,1,0,90000,2,1,13,1,1,1,2,-1.7609565367547,4,4,4,4,4,2,4,3,4,4,0.711876539822291,9,0,268,63000.0,7.5,200,50,63000.0,15.0,200,1,1
491,1,Asian,2,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,72000.0,15.0,200,100,56000.0,7.5,400,1,1
491,2,Asian,1,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,64000.0,5.0,200,75,56000.0,10.0,200,1,1
491,3,Asian,1,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,80000.0,5.0,400,25,56000.0,12.5,200,1,1
491,4,Asian,1,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,56000.0,5.0,400,50,64000.0,15.0,400,1,1
491,5,Asian,2,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,64000.0,15.0,400,25,56000.0,12.5,400,1,1
491,6,Asian,1,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,64000.0,5.0,400,50,72000.0,5.0,200,1,1
491,7,Asian,2,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,80000.0,5.0,400,50,56000.0,10.0,400,1,1
491,8,Asian,2,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,72000.0,15.0,200,10,72000.0,5.0,200,1,1
491,9,Asian,1,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,72000.0,5.0,200,50,80000.0,15.0,400,1,1
491,10,Asian,2,1,59,2,0,2,55101,2,7,5,0,0,80000,2,1,100,6,6,2,6,0.907151309636056,4,2,4,3,3,1,3,2,4,2,-0.042023270248012,5,2,163,64000.0,12.5,400,10,56000.0,7.5,200,1,1
610,1,White,2,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,10000.0,12.5,200,75,10000.0,7.5,400,1,1
610,2,White,1,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,8000.0,7.5,200,75,10000.0,10.0,300,1,1
610,3,White,2,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,8000.0,15.0,200,75,10000.0,10.0,200,1,1
610,4,White,1,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,9000.0,5.0,400,75,7000.0,12.5,300,1,1
610,5,White,2,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,7000.0,10.0,400,25,7000.0,5.0,200,1,1
610,6,White,2,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,10000.0,7.5,200,25,10000.0,12.5,300,1,1
610,7,White,1,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,7000.0,5.0,400,100,8000.0,5.0,300,1,1
610,8,White,2,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,7000.0,7.5,300,50,7000.0,10.0,200,1,1
610,9,White,2,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,9000.0,15.0,200,50,9000.0,5.0,300,1,1
610,10,White,2,2,19,6,1,8,28630,3,7,5,0,1,10000,2,1,63,5,5,5,5,0.844814731517668,4,4,4,4,4,4,4,4,4,4,0.98853035212576,2,1,203,8000.0,15.0,300,25,7000.0,12.5,300,1,1
75,1,Asian,2,1,68,1,0,4,78751,7,3,4,1,1,30000,1,0,34,4,4,4,4,0.0702130779372796,2,2,3,2,3,3,2,3,2,3,-0.795661854210108,7,0,25,27000.0,15.0,400,25,27000.0,7.5,200,1,1
75,2,Asian,2,1,68,1,0,4,78751,7,3,4,1,1,30000,1,0,34,4,4,4,4,0.0702130779372796,2,2,3,2,3,3,2,3,2,3,-0.795661854210108,7,0,25,27000.0,5.0,300,10,27000.0,15.0,300,1,1
75,3,Asian,2,1,68,1,0,4,78751,7,3,4,1,1,30000,1,0,34,4,4,4,4,0.0702130779372796,2,2,3,2,3,3,2,3,2,3,-0.795661854210108,7,0,25,27000.0,7.5,200,25,27000.0,7.5,400,1,1
